ANP,ecstasy,joy,serenity,admiration,trust,acceptance,terror,fear,apprehension,amazement,surprise,distraction,grief,sadness,pensiveness,loathing,disgust,boredom,rage,anger,annoyance,vigilance,anticipation,interest
big_ice,0.0118606819912,0.0749939829506,0.0570248134539,0.0118606819912,0.028634219322,0.0202474506566,0.0363121043119,0.0340499861834,0.0118606819912,0.232003374984,0.0437965456149,0.0177910229867,0.0177910229867,0.0542117877679,0.0118606819912,0.0118606819912,0.0237213639823,0.0340499861834,0.0731089804264,0.0447014233439,0.0177910229867,0.0118606819912,0.0118606819912,0.10674613792
warm_season,0.0208003122037,0.14709950189,0.110286385705,0.0114507852215,0.0357415688615,0.0213674561166,0.0675479471151,0.0422829680158,0.0114507852215,0.114029626586,0.0370555193724,0.0114507852215,0.0265987502277,0.0709508105919,0.0276446409815,0.0114507852215,0.0114507852215,0.0320939818517,0.0208003122037,0.0289421485695,0.0171761778322,0.0171761778322,0.0254750756949,0.0796767122411
silver_earrings,0.0286924070848,0.102861296511,0.0545707715882,0.0181902571961,0.0439151656258,0.0181902571961,0.0404686814062,0.0310527114109,0.0181902571961,0.0818561573823,0.0567776198406,0.0181902571961,0.0181902571961,0.0556904330843,0.0339434820292,0.0181902571961,0.0181902571961,0.0272853857941,0.0181902571961,0.0674497065464,0.0181902571961,0.0181902571961,0.0272853857941,0.166248223942
sweet_lamb,0.0298703919632,0.0721135053909,0.0597407839264,0.0298703919632,0.0298703919632,0.0298703919632,0.0298703919632,0.050991948677,0.0298703919632,0.111673829362,0.0298703919632,0.0298703919632,0.0298703919632,0.0632665054353,0.0448055879448,0.0298703919632,0.0298703919632,0.0298703919632,0.0298703919632,0.0298703919632,0.0298703919632,0.0298703919632,0.0298703919632,0.0896111758895
open_night,0.0189590132785,0.0948976848329,0.0557709574431,0.016019398823,0.055503349886,0.0228938022426,0.0339009296979,0.0655872485167,0.0122921170481,0.157164116081,0.0413557889479,0.0180013886413,0.0255584418472,0.0875440421921,0.0167259949762,0.0122921170481,0.018585633287,0.0355491706374,0.0303471028257,0.0419825427572,0.0224752402313,0.0108008331848,0.0191413258222,0.0866517597514
classic_aircraft,0.0215756721215,0.0494297450582,0.0844790252414,0.0215756721215,0.125048960619,0.0215756721215,0.0215756721215,0.0215756721215,0.0215756721215,0.0931340811484,0.0755148524254,0.0215756721215,0.0215756721215,0.0539391803038,0.0215756721215,0.0215756721215,0.0215756721215,0.0323635081823,0.0215756721215,0.03919213464,0.0215756721215,0.0215756721215,0.0323635081823,0.112475594498
disabled_children,0.0254910718596,0.0879311909123,0.0382366077894,0.0254910718596,0.082490841357,0.0382366077894,0.0435159816313,0.0838984550307,0.0254910718596,0.0254910718596,0.0382366077894,0.0254910718596,0.0382366077894,0.0539909566083,0.0254910718596,0.0382366077894,0.0382366077894,0.0254910718596,0.0402083490597,0.0696429034598,0.0254910718596,0.0254910718596,0.0254910718596,0.0539909566083
natural_kids,0.00831730970432,0.220910956369,0.0536828782706,0.0124759645565,0.0564572200079,0.00831730970432,0.0207932742608,0.0264444659459,0.0141985357975,0.127330426363,0.0314717199875,0.0176163446487,0.0141985357975,0.0766509818465,0.0295223719458,0.00831730970432,0.0141985357975,0.0325662260945,0.013119310701,0.0504546974388,0.0166346194086,0.00831730970432,0.0349456933833,0.103058002562
fresh_espresso,0.0368713612513,0.0737427225026,0.0368713612513,0.0368713612513,0.0368713612513,0.0368713612513,0.0368713612513,0.0368713612513,0.0368713612513,0.0629433508237,0.0368713612513,0.0368713612513,0.0368713612513,0.0368713612513,0.0368713612513,0.0368713612513,0.0368713612513,0.0629433508237,0.0368713612513,0.0368713612513,0.0368713612513,0.0368713612513,0.0368713612513,0.0629433508237
honorable_mention,0.0267757563311,0.0576937365822,0.0401636344967,0.0267757563311,0.0267757563311,0.0267757563311,0.0669393908279,0.0567119619839,0.0267757563311,0.0768686095626,0.0457090752043,0.0267757563311,0.0401636344967,0.0595692265753,0.0457090752043,0.0267757563311,0.0267757563311,0.0267757563311,0.0267757563311,0.0422347464567,0.0401636344967,0.0267757563311,0.0499642415195,0.0835757129506
great_end,0.0159351397,0.080503599136,0.0586392488946,0.0112933736114,0.0521435262555,0.015130251695,0.058114239259,0.0404214257279,0.0112933736114,0.186121166584,0.0292956343722,0.0112933736114,0.0480913355218,0.0820053613856,0.0146110635377,0.00907815101699,0.0173745442817,0.0296863093574,0.0258181787221,0.0717018193462,0.0156213120636,0.006052100678,0.0140582773297,0.0957171943006
dark_chocolate,0.034008790701,0.108048072902,0.0425109883762,0.0170043953505,0.0317306337,0.0170043953505,0.034008790701,0.0530761651374,0.0170043953505,0.0759093487485,0.0806290168212,0.0170043953505,0.034008790701,0.0627901310545,0.0290283186128,0.0255065930257,0.0360158873105,0.0568832373196,0.0308884260149,0.0524018669931,0.0255065930257,0.0170043953505,0.0255065930257,0.0765197790772
special_moments,0.0221744651827,0.122397656456,0.0554436842608,0.0228953057803,0.0365287329333,0.0175681860232,0.0192036501636,0.0295442869081,0.0154368076592,0.126152990853,0.064012872933,0.0192036501636,0.0398504413263,0.068507052443,0.0239051898071,0.0102912051061,0.0102912051061,0.0726783205082,0.0162328351444,0.0678974456198,0.0154368076592,0.0102912051061,0.0228953057803,0.0911606970768
big_buddha,0.0350466146112,0.0876286371632,0.120333624071,0.0222186633469,0.0222186633469,0.0222186633469,0.0333279950203,0.0414605902434,0.0333279950203,0.131632891271,0.0333279950203,0.0222186633469,0.0222186633469,0.0414605902434,0.0379296308683,0.0222186633469,0.0222186633469,0.0222186633469,0.0222186633469,0.050902834386,0.0222186633469,0.0222186633469,0.0222186633469,0.0869966419185
big_splash,0.0252391833568,0.082618480878,0.0489879098564,0.0240015016161,0.0469868064252,0.0160010010774,0.033890664136,0.0371683358669,0.0160010010774,0.257080390603,0.0480030032323,0.0240015016161,0.0273154174451,0.0425356594994,0.0160010010774,0.0160010010774,0.0160010010774,0.033890664136,0.0252391833568,0.0386298338127,0.0160010010774,0.0160010010774,0.0160010010774,0.076403455544
moody_gardens,0.0197831663751,0.0477607885695,0.0617495996666,0.0197831663751,0.0567940816757,0.0197831663751,0.0296747495627,0.0395663327502,0.0197831663751,0.090423199754,0.0197831663751,0.0296747495627,0.0337719774723,0.118698998251,0.0337719774723,0.0197831663751,0.0197831663751,0.0197831663751,0.0197831663751,0.0946810254644,0.0337719774723,0.0197831663751,0.0197831663751,0.112045712201
contemporary_drawing,0.0217347786461,0.104904497127,0.0373472801783,0.0179478278745,0.0266195586776,0.0179478278745,0.0318072888702,0.0696594132297,0.011965218583,0.109904753677,0.0288865929798,0.011965218583,0.023930437166,0.0908812551323,0.0204259057814,0.011965218583,0.023930437166,0.0223274018377,0.023930437166,0.0315043387091,0.011965218583,0.0326895850924,0.0179478278745,0.197811680608
silver_sand,0.0189706313537,0.0994562037955,0.0860419417218,0.0189706313537,0.0401804419953,0.0189706313537,0.0284559470306,0.0284559470306,0.0189706313537,0.123739367367,0.0284559470306,0.0284559470306,0.0379412627075,0.0592134175746,0.0189706313537,0.0189706313537,0.0189706313537,0.0379412627075,0.0299233304725,0.0691622041296,0.0189706313537,0.0189706313537,0.0323848934274,0.0994562037955
industrial_canal,0.0258813822689,0.0258813822689,0.0792372186847,0.0258813822689,0.186471136001,0.0258813822689,0.0258813822689,0.0258813822689,0.0258813822689,0.0601192328039,0.0258813822689,0.0258813822689,0.0258813822689,0.0517627645378,0.0388220734033,0.0258813822689,0.0388220734033,0.0258813822689,0.0258813822689,0.0470134424011,0.0388220734033,0.0258813822689,0.0258813822689,0.0707092513287
historic_structures,0.013651385106,0.0397917974239,0.114662410561,0.013651385106,0.0938351171115,0.013651385106,0.0329573590682,0.0352361201817,0.013651385106,0.0839261910881,0.0204770776591,0.013651385106,0.0417944364702,0.15552074069,0.0417944364702,0.013651385106,0.0204770776591,0.0204770776591,0.013651385106,0.0431417474548,0.013651385106,0.013651385106,0.013651385106,0.119394559443
lonely_beach,0.0114141251487,0.0805300852453,0.140676257793,0.0253935163861,0.030342310363,0.0114141251487,0.0114141251487,0.0441987036349,0.0114141251487,0.111572666842,0.0114141251487,0.0114141251487,0.033517483455,0.156018072509,0.0451775626658,0.0114141251487,0.0399494380206,0.0362906341749,0.0228282502975,0.0300533134652,0.0114141251487,0.0114141251487,0.0171211877231,0.0836033910852
historic_flight,0.0223504991045,0.110816323165,0.0497241582558,0.0223504991045,0.0956315110371,0.0223504991045,0.0576897411104,0.0417065991163,0.0223504991045,0.103707543885,0.0223504991045,0.0223504991045,0.0381546885842,0.044700998209,0.0223504991045,0.0223504991045,0.0223504991045,0.0335257486568,0.0223504991045,0.0223504991045,0.0223504991045,0.0223504991045,0.0381546885842,0.0956315110371
great_grandpa,0.0192169812562,0.161733928575,0.0480424531404,0.0192169812562,0.0288254718842,0.0288254718842,0.0192169812562,0.0192169812562,0.0192169812562,0.0923930657694,0.0328054390163,0.0192169812562,0.0480424531404,0.0700603346093,0.0288254718842,0.0192169812562,0.0192169812562,0.0407022194617,0.0192169812562,0.0303119105574,0.0288254718842,0.0192169812562,0.0288254718842,0.139611023748
gothic_girls,0.0309972172206,0.0675576949039,0.0335093013273,0.00865363296978,0.0564448831005,0.0129804494547,0.0729763842912,0.0776117404486,0.00865363296978,0.118711379441,0.0223362280796,0.00865363296978,0.0298506181671,0.111044799096,0.0311364309304,0.00865363296978,0.0129804494547,0.0280037445425,0.0944657965498,0.077882696728,0.00865363296978,0.00865363296978,0.00865363296978,0.060934755476
next_area,0.0199182792743,0.0515019303654,0.0516253300825,0.0109652170466,0.0537857584889,0.0109652170466,0.0307330432007,0.0429340436043,0.0109652170466,0.207576175894,0.0307330432007,0.0109652170466,0.0299575300874,0.122250015841,0.0109652170466,0.0109652170466,0.020461373567,0.0389211448924,0.025121251383,0.0370676546273,0.0274130426166,0.0109652170466,0.0219304340932,0.111313429456
old_truck,0.0171337384926,0.0529320747353,0.0374695819566,0.0162935324137,0.0654450130047,0.0162935324137,0.0296765055927,0.0339048894609,0.0108623549425,0.152072969195,0.0374695819566,0.0230068369661,0.0280372461282,0.103192371954,0.0202694302676,0.0108623549425,0.0202694302676,0.036336835348,0.0248855948734,0.0673048068932,0.0230068369661,0.0108623549425,0.0108623549425,0.151549771345
empty_street,0.0194407586382,0.0531912371684,0.0661906801518,0.0165937254514,0.0761824733241,0.0234670715836,0.0309054548916,0.0604622490564,0.00972037931912,0.0772402919427,0.0279055438599,0.0194407586382,0.0400722540149,0.115310726154,0.0279055438599,0.0205880937814,0.0205880937814,0.077763034553,0.0299549624497,0.0388815172765,0.0216253640382,0.00972037931912,0.0165937254514,0.100255681295
light_space,0.0167275871068,0.112529387403,0.0987668206159,0.0332082540826,0.0278706067828,0.0137507623888,0.0262114766921,0.0674392004654,0.0118394304542,0.111441856338,0.0301471939486,0.0152796068358,0.0376606519752,0.0632371114495,0.0218590362818,0.0131698560916,0.0118394304542,0.0431245485237,0.0580893922764,0.0362973344077,0.0125381580548,0.00591971522712,0.0221315230466,0.108921059097
high_altar,0.039195459382,0.039195459382,0.115300379799,0.0248489255352,0.0424197692864,0.0248489255352,0.0372733883028,0.0424197692864,0.0248489255352,0.116991207515,0.0248489255352,0.0372733883028,0.0463687263054,0.0424197692864,0.0248489255352,0.0248489255352,0.0248489255352,0.0372733883028,0.0248489255352,0.0451379882744,0.0372733883028,0.0248489255352,0.0248489255352,0.0729686629197
little_temple,0.0343509471268,0.10982366748,0.0599756095363,0.0149939023841,0.0374847559602,0.0255961924363,0.0361984824886,0.0374847559602,0.0149939023841,0.100472297507,0.0333576074311,0.0149939023841,0.0348289708294,0.0680053526453,0.0299878047682,0.0149939023841,0.0255961924363,0.0317575948735,0.0236506359617,0.0394788424468,0.0255961924363,0.0149939023841,0.0224908535761,0.148893732179
surly_girl,0.0349085656365,0.0550630354038,0.0349085656365,0.0349085656365,0.0349085656365,0.0349085656365,0.0349085656365,0.0349085656365,0.0349085656365,0.0595926491196,0.0349085656365,0.0349085656365,0.0523628484548,0.0698171312731,0.0349085656365,0.0349085656365,0.0349085656365,0.0349085656365,0.0349085656365,0.0752175051711,0.0349085656365,0.0349085656365,0.0349085656365,0.0595926491196
classic_motors,0.0576610969503,0.0477158337021,0.0156993509654,0.0156993509654,0.0293345056093,0.030734008922,0.0104662339769,0.0195302584829,0.0104662339769,0.400008439433,0.0243117601101,0.0104662339769,0.0104662339769,0.0418649359077,0.0156993509654,0.0104662339769,0.0104662339769,0.0293345056093,0.0104662339769,0.0747008354093,0.0104662339769,0.0104662339769,0.0104662339769,0.0930434271982
deep_dish,0.0301299484759,0.0690275446989,0.0301299484759,0.0301299484759,0.0451949227138,0.0301299484759,0.0301299484759,0.0301299484759,0.0301299484759,0.0975025614265,0.0301299484759,0.0301299484759,0.0301299484759,0.0301299484759,0.0451949227138,0.0301299484759,0.0451949227138,0.05143503936,0.0475254823391,0.05473094839,0.0301299484759,0.0301299484759,0.0301299484759,0.0922444285061
medical_marijuana,0.117074549474,0.0669326045975,0.0310635298991,0.0310635298991,0.0465952948486,0.0310635298991,0.0310635298991,0.0310635298991,0.0310635298991,0.0579653359229,0.0310635298991,0.0310635298991,0.0310635298991,0.0310635298991,0.0310635298991,0.0310635298991,0.0530287625383,0.0465952948486,0.0310635298991,0.0489980672483,0.0310635298991,0.0310635298991,0.0310635298991,0.0657936121367
deep_forest,0.0194154834764,0.115537672633,0.113997318429,0.018463384946,0.027384213978,0.018463384946,0.027384213978,0.0619277794108,0.0123089232973,0.112496300341,0.027384213978,0.018463384946,0.0297163695626,0.0673561017425,0.0297163695626,0.018463384946,0.0123089232973,0.0260707179086,0.0311111142084,0.0424595046588,0.0123089232973,0.0123089232973,0.0210126464299,0.123940746729
old_buildings,0.0125823767216,0.0605809275247,0.0596791120356,0.00692672744538,0.0799043294503,0.00692672744538,0.0203402774652,0.0417331020891,0.00692672744538,0.15394641549,0.0443887339086,0.00692672744538,0.0348492584538,0.110480723594,0.0207801823361,0.00692672744538,0.0138534548908,0.0326117202459,0.0182380259977,0.0424719319748,0.0118246633934,0.00692672744538,0.0138534548908,0.186320944865
antique_truck,0.0214028730867,0.0428057461733,0.0399383048937,0.0214028730867,0.03210430963,0.0214028730867,0.0214028730867,0.0214028730867,0.0214028730867,0.200152104138,0.03210430963,0.0214028730867,0.0365369897831,0.0568955228187,0.0214028730867,0.0214028730867,0.0214028730867,0.03210430963,0.0214028730867,0.0337598276247,0.0214028730867,0.0214028730867,0.0214028730867,0.193958352465
cute_smile,0.00733223861169,0.188348262863,0.0327715705101,0.0106970657101,0.0192602143029,0.0115834566177,0.00868014971315,0.016140061672,0.00484196511991,0.369736260455,0.0460722435658,0.0206188670613,0.00727264583286,0.0683795389851,0.0242267929568,0.00389220193098,0.00602740074126,0.0428769497738,0.00559101973078,0.029141364331,0.00868014971315,0.00259480128732,0.0135268934266,0.0517078850882
dusty_road,0.0231929089247,0.0586206625026,0.0579822723118,0.0231929089247,0.0395927721008,0.0231929089247,0.0347893633871,0.0395927721008,0.0231929089247,0.153878313712,0.0432785572412,0.0231929089247,0.0231929089247,0.0633642055576,0.0231929089247,0.0231929089247,0.0231929089247,0.0463858178494,0.0586206625026,0.0421298397635,0.0231929089247,0.0231929089247,0.0231929089247,0.0834498538741
visual_culture,0.028740874742,0.0791107317343,0.0760710846596,0.0295245270256,0.0295245270256,0.0158221463469,0.0270100933216,0.0432269077044,0.0158221463469,0.12742156692,0.0316442926937,0.0237332195203,0.0270100933216,0.0652267824801,0.0295245270256,0.0237332195203,0.0237332195203,0.0408391563112,0.0158221463469,0.0447093012213,0.0367528785674,0.0158221463469,0.0237332195203,0.125441191777
sick_girl,0.0213300810796,0.058712142108,0.029356071054,0.0176136426324,0.0303088379585,0.0176136426324,0.032080911052,0.058712142108,0.0117424284216,0.0757898140105,0.0352272852648,0.0176136426324,0.0433598845647,0.152773833401,0.0200455791861,0.0219116697368,0.0632621240321,0.0733202425595,0.0269018383285,0.0723800680494,0.0392808640852,0.0117424284216,0.0200455791861,0.0488752474953
dead_fish,0.0154568960316,0.0511530683703,0.0517065304038,0.0288429606586,0.0231853440474,0.0231853440474,0.0598534498188,0.0591756000317,0.0154568960316,0.081488784824,0.0309137920632,0.0154568960316,0.0231853440474,0.130867236328,0.0154568960316,0.0231853440474,0.071187527233,0.0556150899126,0.0243809391163,0.0511530683703,0.0327382311555,0.0154568960316,0.0154568960316,0.0854409693347
personal_networks,0.0250679801136,0.0501359602272,0.0427937188426,0.0250679801136,0.0925655822605,0.0250679801136,0.0605194575716,0.0530948339099,0.0250679801136,0.0250679801136,0.0427937188426,0.0250679801136,0.0557698601939,0.0605194575716,0.0250679801136,0.0250679801136,0.0376019701704,0.0427937188426,0.0395409851803,0.0730695075086,0.0250679801136,0.0250679801136,0.0376019701704,0.0605194575716
little_planet,0.014413136326,0.0783312386822,0.0545376097224,0.014413136326,0.032065551122,0.0246047627604,0.0383146189489,0.0788706415141,0.014413136326,0.0906802849884,0.044988015629,0.0216197044891,0.0268952785326,0.084283406976,0.014413136326,0.014413136326,0.0305275126231,0.0432394089781,0.0347963891947,0.084035199191,0.0268952785326,0.014413136326,0.014413136326,0.104423143833
bright_ideas,0.0243358438601,0.0808278823053,0.0557625818313,0.0267942633261,0.0401913949891,0.0249993880211,0.0356137611597,0.0462132682543,0.013397131663,0.112752919234,0.0583324773161,0.0228703343104,0.0298051999587,0.0714084134532,0.0375491542406,0.013397131663,0.0200956974945,0.047553249551,0.013397131663,0.0584985974599,0.0267942633261,0.0200956974945,0.028375580214,0.0909386372112
light_movement,0.0270975130407,0.107324223727,0.0747428001905,0.0134102002657,0.0377684174417,0.00785551344149,0.0235665403245,0.0572266498621,0.00785551344149,0.136815197608,0.034494855615,0.0196387836037,0.045323924537,0.0622801070423,0.0196387836037,0.00785551344149,0.0146585876416,0.044701137489,0.02289767647,0.0688728485432,0.0117832701622,0.00785551344149,0.015711026883,0.130625402183
wet_plate,0.025211445939,0.0663815647578,0.125266270159,0.025211445939,0.043038630326,0.025211445939,0.043038630326,0.0560890350531,0.025211445939,0.043038630326,0.043038630326,0.025211445939,0.025211445939,0.0771861732295,0.025211445939,0.0378171689085,0.025211445939,0.0378171689085,0.0397672810385,0.025211445939,0.0378171689085,0.025211445939,0.025211445939,0.0723777424034
pet_store,0.0185984185264,0.090629783745,0.0432018136264,0.0185984185264,0.0371968370528,0.0278976277896,0.0185984185264,0.0371968370528,0.0185984185264,0.0686761929848,0.0371968370528,0.0278976277896,0.0347051214405,0.114790187106,0.0317494863858,0.0185984185264,0.0347051214405,0.0521271943461,0.0293362204691,0.0587755944831,0.0432018136264,0.0185984185264,0.0278976277896,0.0912275646605
homeless_cat,0.0169995889989,0.193391658397,0.0290201136573,0.0169995889989,0.0714248291714,0.0169995889989,0.0169995889989,0.037819748441,0.0169995889989,0.121446812449,0.0254993834983,0.0169995889989,0.0254993834983,0.137804366717,0.0254993834983,0.0290201136573,0.0254993834983,0.0254993834983,0.0169995889989,0.0447598015884,0.0169995889989,0.0169995889989,0.0169995889989,0.037819748441
antique_buildings,0.0246795737167,0.0741890278286,0.0806298665438,0.0156462227818,0.0657385769411,0.0156462227818,0.0291962491842,0.0363442300009,0.0156462227818,0.123480371587,0.0312924455637,0.0156462227818,0.0291962491842,0.078718163209,0.0312924455637,0.0156462227818,0.0267097730108,0.0348088538905,0.0156462227818,0.0337129246516,0.0234693341727,0.0156462227818,0.0156462227818,0.151372132697
wild_garden,0.00819979295476,0.0893736017917,0.140353900039,0.0741813823675,0.105221051605,0.00819979295476,0.019047099435,0.0357027346272,0.00819979295476,0.150401792954,0.03445193946,0.0139979221574,0.0163995859095,0.0380474898448,0.0217976112495,0.00819979295476,0.01979605136,0.01979605136,0.00819979295476,0.0377645669013,0.022402250964,0.00819979295476,0.019047099435,0.093019110811
holy_hill,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0388997489493,0.0777994978985,0.0388997489493,0.0388997489493,0.0388997489493,0.0664060252177
violent_seduction,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0612244897959,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306
great_nature,0.00821699326483,0.0990198079891,0.102369444618,0.0109216675235,0.10191746984,0.0112246215425,0.0123254898973,0.0327208647983,0.00410849663242,0.233899838893,0.0327945132295,0.0234882364881,0.0169372732554,0.0467062963667,0.0137437753094,0.00701364246168,0.00954352680828,0.0183407464526,0.00991878829095,0.0304157109989,0.00954352680828,0.00701364246168,0.01517096237,0.1426446637
deep_lake,0.0240407217451,0.0379206389161,0.0920381512273,0.0240407217451,0.0240407217451,0.0240407217451,0.0360610826176,0.0240407217451,0.0240407217451,0.311525940825,0.0240407217451,0.0240407217451,0.0240407217451,0.0240407217451,0.0240407217451,0.0240407217451,0.0240407217451,0.0240407217451,0.0240407217451,0.0240407217451,0.0240407217451,0.0240407217451,0.0240407217451,0.0656804732581
cool_air,0.0187164037569,0.10787065802,0.0597177688284,0.0103035722464,0.0295797908494,0.0154553583696,0.0428863285811,0.0385210669576,0.0103035722464,0.234095169026,0.0344675910699,0.0103035722464,0.0192267275615,0.0498751923206,0.0175892980523,0.0103035722464,0.0154553583696,0.038046789571,0.0206071444928,0.0502091359632,0.0175892980523,0.0103035722464,0.0192267275615,0.119346331365
colored_leaves,0.00938958873061,0.104546015968,0.110757362546,0.0095202531328,0.0712560016868,0.0105787388898,0.0289441754736,0.0344935984077,0.00614771594217,0.17866907519,0.0312847000919,0.0151339651401,0.0156907216455,0.0763177874561,0.0203638048088,0.010246193237,0.0120351444485,0.0266401024161,0.0141376553894,0.0328852357559,0.0114871123136,0.00614771594217,0.0147466336571,0.14858070173
happy_halloween,0.0103581094875,0.165614619037,0.0290314569245,0.0103581094875,0.0193284954388,0.0155371642312,0.0796491394909,0.0987061651495,0.0103581094875,0.0703100025117,0.0504748950307,0.0193284954388,0.0193284954388,0.0857662848016,0.0103581094875,0.0103581094875,0.0362533832062,0.0377630912442,0.020716218975,0.0719286268055,0.020716218975,0.0103581094875,0.020716218975,0.0766823714008
exotic_fruit,0.0381120302044,0.0660119726937,0.0561254585453,0.0241620589598,0.0739734195717,0.0241620589598,0.0241620589598,0.0241620589598,0.0241620589598,0.120052257716,0.0362430884397,0.0241620589598,0.0241620589598,0.0537544167531,0.0362430884397,0.0241620589598,0.0241620589598,0.0362430884397,0.0241620589598,0.0483241179196,0.0362430884397,0.0241620589598,0.0362430884397,0.0966482358393
sexy_wife,0.0322924129737,0.124458996405,0.0808165974614,0.00885754683149,0.0205749799026,0.0132863202472,0.0535859658147,0.0248257164694,0.00885754683149,0.16399110116,0.160280153164,0.0132863202472,0.0151207782607,0.0310014139102,0.0132863202472,0.00885754683149,0.00885754683149,0.022862558066,0.00885754683149,0.0543109469019,0.018760585246,0.00885754683149,0.0165284074028,0.0875851451302
sound_equipment,0.0210358568161,0.171752057987,0.0359104538189,0.0392534432093,0.0315537852242,0.0210358568161,0.0359104538189,0.0420717136323,0.0210358568161,0.0420717136323,0.0392534432093,0.0315537852242,0.0315537852242,0.0445546597191,0.0315537852242,0.0210358568161,0.0210358568161,0.0359104538189,0.0210358568161,0.0817611447933,0.0210358568161,0.0210358568161,0.0359104538189,0.101138013116
big_jump,0.0257836208273,0.150337293579,0.0332755524487,0.0128918104136,0.0361328521536,0.0193377156205,0.043125785782,0.0546660506255,0.0193377156205,0.112125259727,0.0510262998915,0.0193377156205,0.0273052926326,0.0570827100985,0.0193377156205,0.0128918104136,0.0257836208273,0.0386754312409,0.0470003347175,0.0478029980489,0.0240564457326,0.0128918104136,0.0220076969789,0.0877864609653
working_dog,0.0147915463437,0.0888904517684,0.04676805455,0.0162857959646,0.0756602412659,0.0203572449558,0.0332409951557,0.0407144899115,0.0162857959646,0.120311132958,0.0325715919292,0.0181158705244,0.0525571629162,0.0990010019136,0.0210179501715,0.0081428979823,0.0210179501715,0.0588320291405,0.0147915463437,0.0570002858761,0.02391155212,0.0139007963641,0.0258899326885,0.07994368302
high_impact,0.0175823081257,0.0641007229007,0.0492792648697,0.0175823081257,0.0597432019065,0.0300148774302,0.0263734621885,0.0408415155132,0.0175823081257,0.150906760662,0.0548800160394,0.0300148774302,0.0351646162513,0.0492792648697,0.0175823081257,0.0175823081257,0.0175823081257,0.0391161498298,0.027733458455,0.0856782946843,0.0175823081257,0.0175823081257,0.0175823081257,0.0986327438389
fallen_tree,0.00812658085218,0.0974305960411,0.158548502323,0.0119318185016,0.0554603005909,0.0133734584002,0.0175397001837,0.0438233710354,0.00758220315804,0.161460078178,0.0375700416548,0.00903978453642,0.0247820875981,0.0853290989479,0.0209394030338,0.00758220315804,0.00943851841212,0.0282731372364,0.0137358563469,0.0299750647677,0.0104879166967,0.00609493563914,0.0131490840312,0.128326258676
natural_gas,0.0182392393708,0.039300098892,0.0386313289164,0.0182392393708,0.0182392393708,0.0182392393708,0.0386313289164,0.101322928782,0.0182392393708,0.296200699503,0.0311363292136,0.0182392393708,0.0273588590563,0.0523617317313,0.0182392393708,0.0182392393708,0.0182392393708,0.0311363292136,0.0287696691314,0.0182392393708,0.0182392393708,0.0182392393708,0.0182392393708,0.078040584823
foggy_day,0.0138879680342,0.0592458816981,0.15119636321,0.0138879680342,0.0379426342834,0.0208319520513,0.0259153011588,0.0479064032821,0.0138879680342,0.0983651796147,0.033528520782,0.0208319520513,0.0237082444081,0.110356877056,0.0259153011588,0.0138879680342,0.0208319520513,0.0457093004172,0.0219061901173,0.0277759360684,0.0208319520513,0.0138879680342,0.0259153011588,0.111844917211
magic_sky,0.0135873488296,0.109218632895,0.137468079725,0.0139578231813,0.01930685366,0.0139578231813,0.0261799121467,0.0470602816908,0.0112199623486,0.198365944654,0.0296060390382,0.0127691158733,0.017375051597,0.0917750109942,0.0166410357948,0.0112199623486,0.0112199623486,0.021473726566,0.016117105942,0.0303316756799,0.0127691158733,0.0112199623486,0.0112199623486,0.115939610935
sleepless_night,0.0205735497895,0.0599688983321,0.0457708993806,0.0205735497895,0.0411470995791,0.0205735497895,0.0308603246843,0.0989152933792,0.0205735497895,0.0576630441318,0.0514338744738,0.0308603246843,0.0351212463588,0.0989152933792,0.0308603246843,0.0308603246843,0.0205735497895,0.0750060461185,0.0205735497895,0.0599688983321,0.0383907665533,0.0205735497895,0.0205735497895,0.0496689429281
single_object,0.0216800042245,0.0942804138622,0.0487864921478,0.0305781658978,0.0452373425428,0.0274891438483,0.0343614298104,0.0577486727346,0.0137445719242,0.043700171944,0.105174390031,0.0137445719242,0.0206168578863,0.0740486365015,0.0234634519363,0.0137445719242,0.0444783690683,0.0305781658978,0.0137445719242,0.0274891438483,0.0256477203746,0.0137445719242,0.0628225102629,0.11309605756
modern_architecture,0.0125918250704,0.0883423002601,0.0565409652749,0.0148962889983,0.0558802805023,0.0148962889983,0.0218096807819,0.0294775057842,0.0119743458219,0.171095973069,0.0315966256256,0.0302063425264,0.0159657944292,0.0799397602997,0.0456381480655,0.00798289721461,0.0136276579686,0.0468867259279,0.0159657944292,0.0218096807819,0.00798289721461,0.021221034615,0.0305619402305,0.153109246111
